timestamp,unix_time,temp_c,temp_ambient_c,humidity_pct,dew_point_c,power_watts,voltage_v,peltier_duty,fan1_duty,fan2_duty,fan1_rpm,fan2_rpm,control_mode,system_safe,temp_error
2026-01-01 00:03:31.000,1735689811.0,30.53,24.95,50.9,14.63,5.3,12.15,0,40,40,300,280,PID,1,-14.47
2026-01-01 00:03:31.500,1735689811.5,30.35,24.99,50.8,14.47,5.88,12.1,0,40,40,300,280,PID,1,-14.65
2026-01-01 00:03:32.000,1735689812.0,30.25,24.69,46.4,13.55,5.69,12.09,0,40,40,300,280,PID,1,-14.75
2026-01-01 00:03:32.500,1735689812.5,29.94,25.1,52.1,13.43,6.03,12.13,0,40,40,300,280,PID,1,-15.06
2026-01-01 00:03:33.000,1735689813.0,31.11,25.11,50.5,14.18,4.83,12.15,0,40,40,300,280,PID,1,-13.89
2026-01-01 00:03:33.500,1735689813.5,30.13,24.99,52.8,13.58,5.63,12.1,0,40,40,300,280,PID,1,-14.87
2026-01-01 00:03:34.000,1735689814.0,30.37,25.22,50.9,14.05,5.79,12.06,0,40,40,300,280,PID,1,-14.63
2026-01-01 00:03:34.500,1735689814.5,30.32,24.93,52.2,13.76,4.36,12.01,0,40,40,300,280,PID,1,-14.68
2026-01-01 00:03:35.000,1735689815.0,30.47,25.11,50.9,13.11,4.63,12.07,0,40,40,300,280,PID,1,-14.53
2026-01-01 00:03:35.500,1735689815.5,30.59,24.8,52.7,12.88,4.18,12.07,0,40,40,300,280,PID,1,-14.41
2026-01-01 00:03:36.000,1735689816.0,30.58,25.0,51.0,14.11,5.04,12.11,0,40,40,300,280,PID,1,-14.42
2026-01-01 00:03:36.500,1735689816.5,30.12,24.97,49.8,13.72,5.52,12.08,0,40,40,300,280,PID,1,-14.88
2026-01-01 00:03:37.000,1735689817.0,30.23,25.05,54.5,13.72,5.89,12.13,0,40,40,300,280,PID,1,-14.77
2026-01-01 00:03:37.500,1735689817.5,30.34,24.93,51.8,14.35,5.16,12.07,0,40,40,300,280,PID,1,-14.66
2026-01-01 00:03:38.000,1735689818.0,30.16,24.97,51.1,14.59,5.92,12.1,0,40,40,300,280,PID,1,-14.84
2026-01-01 00:03:38.500,1735689818.5,30.7,25.17,47.4,13.86,4.4,12.16,0,40,40,300,280,PID,1,-14.3
2026-01-01 00:03:39.000,1735689819.0,30.34,24.91,47.4,13.83,4.23,12.12,0,40,40,300,280,PID,1,-14.66
2026-01-01 00:03:39.500,1735689819.5,30.4,24.68,50.6,14.25,5.04,12.1,0,40,40,300,280,PID,1,-14.6
2026-01-01 00:03:40.000,1735689820.0,30.36,25.35,50.3,13.32,5.25,12.07,0,40,40,300,280,PID,1,-14.64
2026-01-01 00:03:40.500,1735689820.5,30.5,25.28,48.8,14.11,5.03,12.07,0,40,40,300,280,PID,1,-14.5
2026-01-01 00:03:41.000,1735689821.0,30.19,24.74,50.3,14.28,4.0,12.06,0,40,40,300,280,PID,1,-14.81
2026-01-01 00:03:41.500,1735689821.5,29.74,25.14,53.2,14.34,4.98,12.07,0,40,40,300,280,PID,1,-15.26
2026-01-01 00:03:42.000,1735689822.0,30.24,24.9,51.4,13.03,4.37,12.14,0,40,40,300,280,PID,1,-14.76
2026-01-01 00:03:42.500,1735689822.5,29.92,25.05,47.7,13.62,5.35,12.09,0,40,40,300,280,PID,1,-15.08
2026-01-01 00:03:43.000,1735689823.0,29.95,25.06,49.8,13.56,5.19,12.03,0,40,40,300,280,PID,1,-15.05
2026-01-01 00:03:43.500,1735689823.5,30.28,24.95,48.4,14.05,4.53,12.19,0,40,40,300,280,PID,1,-14.72
2026-01-01 00:03:44.000,1735689824.0,30.47,24.84,49.2,14.24,4.75,12.12,0,40,40,300,280,PID,1,-14.53
2026-01-01 00:03:44.500,1735689824.5,30.1,24.86,49.2,14.75,4.47,12.03,0,40,40,300,280,PID,1,-14.9
2026-01-01 00:03:45.000,1735689825.0,30.18,24.82,49.0,13.75,4.97,12.08,0,40,40,300,280,PID,1,-14.82
2026-01-01 00:03:45.500,1735689825.5,30.6,24.83,47.5,13.75,5.48,12.11,0,40,40,300,280,PID,1,-14.4
2026-01-01 00:03:46.000,1735689826.0,30.16,24.99,49.7,14.57,4.51,12.19,0,40,40,300,280,PID,1,-14.84
2026-01-01 00:03:46.500,1735689826.5,30.88,24.86,48.9,14.15,5.26,12.04,0,40,40,300,280,PID,1,-14.12
2026-01-01 00:03:47.000,1735689827.0,30.27,25.14,44.1,14.63,4.74,12.15,0,40,40,300,280,PID,1,-14.73
2026-01-01 00:03:47.500,1735689827.5,29.58,25.3,54.1,14.14,4.62,12.17,0,40,40,300,280,PID,1,-15.42
2026-01-01 00:03:48.000,1735689828.0,30.34,24.88,52.2,13.42,4.97,12.07,0,40,40,300,280,PID,1,-14.66
2026-01-01 00:03:48.500,1735689828.5,30.23,25.05,49.2,13.33,4.51,12.09,0,40,40,300,280,PID,1,-14.77
2026-01-01 00:03:49.000,1735689829.0,30.52,25.1,50.0,13.22,4.76,12.05,0,40,40,300,280,PID,1,-14.48
2026-01-01 00:03:49.500,1735689829.5,30.34,25.09,47.7,14.33,4.45,12.09,0,40,40,300,280,PID,1,-14.66
2026-01-01 00:03:50.000,1735689830.0,30.11,25.02,53.4,14.59,6.04,12.1,0,40,40,300,280,PID,1,-14.89
2026-01-01 00:03:50.500,1735689830.5,29.8,25.15,53.8,14.92,5.08,12.13,0,40,40,300,280,PID,1,-15.2
2026-01-01 00:03:51.000,1735689831.0,30.12,25.1,50.3,14.42,4.73,12.15,0,40,40,300,280,PID,1,-14.88
2026-01-01 00:03:51.500,1735689831.5,29.94,24.75,52.0,14.58,5.2,12.06,0,40,40,300,280,PID,1,-15.06
2026-01-01 00:03:52.000,1735689832.0,30.04,25.17,50.4,13.71,5.05,12.0,0,40,40,300,280,PID,1,-14.96
2026-01-01 00:03:52.500,1735689832.5,30.41,25.18,47.3,13.42,5.01,12.1,0,40,40,300,280,PID,1,-14.59
2026-01-01 00:03:53.000,1735689833.0,30.76,24.85,49.2,14.43,5.45,12.11,0,40,40,300,280,PID,1,-14.24
2026-01-01 00:03:53.500,1735689833.5,30.39,25.01,50.3,14.21,5.54,12.11,0,40,40,300,280,PID,1,-14.61
2026-01-01 00:03:54.000,1735689834.0,29.94,25.14,49.1,14.05,4.91,12.08,0,40,40,300,280,PID,1,-15.06
2026-01-01 00:03:54.500,1735689834.5,30.46,24.96,49.6,14.19,4.91,12.11,0,40,40,300,280,PID,1,-14.54
2026-01-01 00:03:55.000,1735689835.0,30.71,25.21,49.8,14.16,5.08,12.18,0,40,40,300,280,PID,1,-14.29
2026-01-01 00:03:55.500,1735689835.5,30.19,25.47,49.8,14.64,4.09,12.12,0,40,40,300,280,PID,1,-14.81
2026-01-01 00:03:56.000,1735689836.0,30.36,24.84,50.1,14.65,4.51,12.08,0,40,40,300,280,PID,1,-14.64
2026-01-01 00:03:56.500,1735689836.5,30.44,24.72,47.9,14.27,5.97,12.07,0,40,40,300,280,PID,1,-14.56
2026-01-01 00:03:57.000,1735689837.0,30.23,25.06,48.6,14.42,6.14,12.09,0,40,40,300,280,PID,1,-14.77
2026-01-01 00:03:57.500,1735689837.5,30.69,25.14,47.4,14.26,5.22,12.18,0,40,40,300,280,PID,1,-14.31
2026-01-01 00:03:58.000,1735689838.0,30.49,24.95,52.0,13.77,5.66,12.09,0,40,40,300,280,PID,1,-14.51
2026-01-01 00:03:58.500,1735689838.5,30.69,25.29,45.8,14.38,5.55,12.1,0,40,40,300,280,PID,1,-14.31
2026-01-01 00:03:59.000,1735689839.0,30.34,24.73,52.3,13.3,6.97,12.08,0,40,40,300,280,PID,1,-14.66
2026-01-01 00:03:59.500,1735689839.5,30.51,25.14,52.8,14.53,6.02,12.15,0,40,40,300,280,PID,1,-14.49
2026-01-01 00:04:00.000,1735689840.0,30.9,24.88,49.4,13.4,5.43,12.2,0,40,40,300,280,PID,1,-14.1
2026-01-01 00:04:00.500,1735689840.5,30.61,25.34,44.8,14.14,5.04,12.12,0,40,40,300,280,PID,1,-14.39
2026-01-01 00:04:01.000,1735689841.0,31.28,25.4,49.3,13.58,4.75,12.1,0,40,40,300,280,PID,1,-13.72
2026-01-01 00:04:01.500,1735689841.5,30.68,24.85,49.9,14.28,5.69,12.1,0,40,40,300,280,PID,1,-14.32
2026-01-01 00:04:02.000,1735689842.0,30.91,24.89,48.0,13.98,5.25,11.98,0,40,40,300,280,PID,1,-14.09
2026-01-01 00:04:02.500,1735689842.5,31.17,25.17,49.0,13.2,4.95,12.14,0,40,40,300,280,PID,1,-13.83
2026-01-01 00:04:03.000,1735689843.0,30.51,24.92,53.1,14.21,5.38,12.11,0,40,40,300,280,PID,1,-14.49
2026-01-01 00:04:03.500,1735689843.5,30.46,24.99,51.3,13.71,5.2,12.12,0,40,40,300,280,PID,1,-14.54
2026-01-01 00:04:04.000,1735689844.0,30.58,25.01,48.2,14.44,6.62,12.06,0,40,40,300,280,PID,1,-14.42
2026-01-01 00:04:04.500,1735689844.5,31.46,24.62,46.8,14.0,6.26,12.08,0,40,40,300,280,PID,1,-13.54
2026-01-01 00:04:05.000,1735689845.0,30.97,25.0,49.3,14.2,5.86,12.08,0,40,40,300,280,PID,1,-14.03
2026-01-01 00:04:05.500,1735689845.5,31.96,24.86,49.6,13.52,6.65,12.15,0,40,40,300,280,PID,1,-13.04
2026-01-01 00:04:06.000,1735689846.0,31.08,24.9,51.0,13.71,5.99,12.08,0,40,40,300,280,PID,1,-13.92
2026-01-01 00:04:06.500,1735689846.5,31.36,25.29,48.9,13.77,5.57,12.2,0,40,40,300,280,PID,1,-13.64
2026-01-01 00:04:07.000,1735689847.0,31.82,24.75,51.0,14.43,6.8,12.12,0,40,40,300,280,PID,1,-13.18
2026-01-01 00:04:07.500,1735689847.5,32.02,25.16,53.9,14.84,6.36,12.04,0,40,40,300,280,PID,1,-12.98
2026-01-01 00:04:08.000,1735689848.0,32.09,24.94,51.6,13.6,5.62,12.09,0,40,40,300,280,PID,1,-12.91
2026-01-01 00:04:08.500,1735689848.5,31.9,24.94,49.9,14.54,6.09,12.07,0,40,40,300,280,PID,1,-13.1
2026-01-01 00:04:09.000,1735689849.0,31.9,25.16,49.6,12.92,5.8,11.99,0,40,40,300,280,PID,1,-13.1
2026-01-01 00:04:09.500,1735689849.5,31.84,25.07,49.3,13.4,5.6,12.18,0,40,40,300,280,PID,1,-13.16
2026-01-01 00:04:10.000,1735689850.0,31.95,25.11,52.4,13.52,6.8,12.14,0,40,40,300,280,PID,1,-13.05
2026-01-01 00:04:10.500,1735689850.5,31.62,25.19,48.7,13.32,7.35,12.13,0,40,40,300,280,PID,1,-13.38
2026-01-01 00:04:11.000,1735689851.0,31.61,24.93,50.1,13.21,5.75,12.11,0,40,40,300,280,PID,1,-13.39
2026-01-01 00:04:11.500,1735689851.5,31.92,24.88,50.1,14.21,6.78,12.03,0,40,40,300,280,PID,1,-13.08
2026-01-01 00:04:12.000,1735689852.0,31.94,24.78,49.0,13.89,6.23,12.08,0,40,40,300,280,PID,1,-13.06
2026-01-01 00:04:12.500,1735689852.5,31.92,24.83,47.3,14.19,6.37,12.14,0,40,40,300,280,PID,1,-13.08
2026-01-01 00:04:13.000,1735689853.0,32.34,25.59,50.6,14.35,6.37,12.05,0,40,40,300,280,PID,1,-12.66
2026-01-01 00:04:13.500,1735689853.5,32.49,25.25,49.9,14.13,6.3,11.97,0,40,40,300,280,PID,1,-12.51
2026-01-01 00:04:14.000,1735689854.0,32.3,24.73,51.0,14.33,6.81,12.09,0,40,40,300,280,PID,1,-12.7
2026-01-01 00:04:14.500,1735689854.5,32.79,24.74,48.9,13.97,6.43,12.09,0,40,40,300,280,PID,1,-12.21
2026-01-01 00:04:15.000,1735689855.0,32.08,25.1,52.4,13.41,7.05,12.11,0,40,40,300,280,PID,1,-12.92
2026-01-01 00:04:15.500,1735689855.5,32.44,25.11,48.2,14.53,6.95,12.14,0,40,40,300,280,PID,1,-12.56
2026-01-01 00:04:16.000,1735689856.0,32.36,25.11,53.4,13.71,6.92,12.13,0,40,40,300,280,PID,1,-12.64
2026-01-01 00:04:16.500,1735689856.5,32.1,24.95,46.5,13.53,6.64,12.11,0,40,40,300,280,PID,1,-12.9
2026-01-01 00:04:17.000,1735689857.0,32.71,24.97,50.9,13.91,6.87,12.16,0,40,40,300,280,PID,1,-12.29
2026-01-01 00:04:17.500,1735689857.5,32.78,25.07,51.0,13.54,7.61,12.02,0,40,40,300,280,PID,1,-12.22
2026-01-01 00:04:18.000,1735689858.0,33.35,25.02,48.4,13.79,7.55,12.13,0,40,40,300,280,PID,1,-11.65
2026-01-01 00:04:18.500,1735689858.5,33.17,24.56,50.8,14.17,6.87,12.13,0,40,40,300,280,PID,1,-11.83
2026-01-01 00:04:19.000,1735689859.0,32.76,24.95,52.6,14.17,7.48,12.04,0,40,40,300,280,PID,1,-12.24
2026-01-01 00:04:19.500,1735689859.5,33.71,24.83,45.6,13.55,7.87,12.02,0,40,40,300,280,PID,1,-11.29
2026-01-01 00:04:20.000,1735689860.0,33.6,25.04,51.0,13.76,6.73,12.06,0,40,40,300,280,PID,1,-11.4
2026-01-01 00:04:20.500,1735689860.5,33.5,25.6,45.0,14.54,7.91,12.07,0,40,40,300,280,PID,1,-11.5
2026-01-01 00:04:21.000,1735689861.0,33.34,25.07,48.1,14.25,7.38,12.14,0,40,40,300,280,PID,1,-11.66
2026-01-01 00:04:21.500,1735689861.5,33.21,24.94,53.3,15.04,8.07,12.07,0,40,40,300,280,PID,1,-11.79
2026-01-01 00:04:22.000,1735689862.0,33.48,25.18,48.8,14.59,7.47,12.06,0,40,40,300,280,PID,1,-11.52
2026-01-01 00:04:22.500,1735689862.5,34.01,25.1,47.7,14.57,7.03,12.07,0,40,40,300,280,PID,1,-10.99
2026-01-01 00:04:23.000,1735689863.0,34.34,25.08,49.6,13.31,7.19,12.16,0,40,40,300,280,PID,1,-10.66
2026-01-01 00:04:23.500,1735689863.5,34.33,25.12,54.1,14.38,8.1,12.1,0,40,40,300,280,PID,1,-10.67
2026-01-01 00:04:24.000,1735689864.0,33.81,25.41,46.3,13.97,8.28,12.09,0,40,40,300,280,PID,1,-11.19
2026-01-01 00:04:24.500,1735689864.5,33.72,24.77,47.9,13.72,7.78,12.09,0,40,40,300,280,PID,1,-11.28
2026-01-01 00:04:25.000,1735689865.0,34.19,25.09,53.0,14.08,8.63,12.16,0,40,40,300,280,PID,1,-10.81
2026-01-01 00:04:25.500,1735689865.5,33.71,24.81,53.7,14.47,7.56,12.06,0,40,40,300,280,PID,1,-11.29
2026-01-01 00:04:26.000,1735689866.0,34.44,25.11,49.8,14.25,8.43,12.17,0,40,40,300,280,PID,1,-10.56
2026-01-01 00:04:26.500,1735689866.5,34.4,24.82,47.5,13.56,7.94,12.11,0,40,40,300,280,PID,1,-10.6
2026-01-01 00:04:27.000,1735689867.0,34.4,24.92,54.2,14.37,8.3,12.09,0,40,40,300,280,PID,1,-10.6
2026-01-01 00:04:27.500,1735689867.5,34.16,24.94,53.2,13.68,8.73,12.23,0,40,40,300,280,PID,1,-10.84
2026-01-01 00:04:28.000,1735689868.0,34.9,25.2,51.4,14.11,8.36,12.05,0,40,40,300,280,PID,1,-10.1
2026-01-01 00:04:28.500,1735689868.5,34.68,25.18,48.4,13.85,8.68,12.08,0,40,40,300,280,PID,1,-10.32
2026-01-01 00:04:29.000,1735689869.0,34.59,24.75,49.9,13.89,9.46,12.04,0,40,40,300,280,PID,1,-10.41
2026-01-01 00:04:29.500,1735689869.5,34.19,25.01,49.7,14.38,8.75,12.15,0,40,40,300,280,PID,1,-10.81
2026-01-01 00:04:30.000,1735689870.0,35.15,24.86,50.7,13.48,9.54,12.18,0,40,40,300,280,PID,1,-9.85
2026-01-01 00:04:30.500,1735689870.5,35.79,24.75,52.9,14.97,8.64,12.18,0,40,40,300,280,PID,1,-9.21
2026-01-01 00:04:31.000,1735689871.0,35.86,24.96,51.8,13.09,9.56,12.16,0,40,40,300,280,PID,1,-9.14
2026-01-01 00:04:31.500,1735689871.5,35.33,24.94,47.8,13.7,10.1,12.09,0,40,40,300,280,PID,1,-9.67
2026-01-01 00:04:32.000,1735689872.0,35.4,25.49,52.8,14.19,8.23,12.08,0,40,40,300,280,PID,1,-9.6
2026-01-01 00:04:32.500,1735689872.5,35.83,25.09,50.6,14.29,9.16,12.02,0,40,40,300,280,PID,1,-9.17
2026-01-01 00:04:33.000,1735689873.0,35.5,24.72,51.4,13.95,9.93,12.2,0,40,40,300,280,PID,1,-9.5
2026-01-01 00:04:33.500,1735689873.5,36.0,24.89,52.9,13.97,9.63,12.12,0,40,40,300,280,PID,1,-9.0
2026-01-01 00:04:34.000,1735689874.0,36.25,25.2,47.8,14.21,10.01,12.08,0,40,40,300,280,PID,1,-8.75
2026-01-01 00:04:34.500,1735689874.5,36.5,25.42,49.9,13.88,9.61,12.17,0,40,40,300,280,PID,1,-8.5
2026-01-01 00:04:35.000,1735689875.0,36.21,24.68,48.9,14.7,10.04,12.05,0,40,40,300,280,PID,1,-8.79
2026-01-01 00:04:35.500,1735689875.5,36.29,24.62,46.9,14.42,10.01,12.12,0,40,40,300,280,PID,1,-8.71
2026-01-01 00:04:36.000,1735689876.0,36.2,25.37,50.7,14.44,10.77,12.09,0,40,40,300,280,PID,1,-8.8
2026-01-01 00:04:36.500,1735689876.5,36.33,25.08,55.0,13.52,10.4,12.13,0,40,40,300,280,PID,1,-8.67
2026-01-01 00:04:37.000,1735689877.0,36.63,24.83,46.3,13.96,10.54,12.1,0,40,40,300,280,PID,1,-8.37
2026-01-01 00:04:37.500,1735689877.5,36.92,25.11,49.9,13.85,10.25,12.03,0,40,40,300,280,PID,1,-8.08
2026-01-01 00:04:38.000,1735689878.0,37.2,24.47,51.3,13.5,10.31,12.1,0,40,40,300,280,PID,1,-7.8
2026-01-01 00:04:38.500,1735689878.5,36.8,25.0,50.2,14.18,10.43,12.15,0,40,40,300,280,PID,1,-8.2
2026-01-01 00:04:39.000,1735689879.0,37.61,25.07,49.8,13.73,10.94,12.1,0,40,40,300,280,PID,1,-7.39
2026-01-01 00:04:39.500,1735689879.5,37.19,25.18,47.4,14.33,10.63,12.14,0,40,40,300,280,PID,1,-7.81
2026-01-01 00:04:40.000,1735689880.0,37.39,24.8,50.5,13.46,11.08,12.05,0,40,40,300,280,PID,1,-7.61
2026-01-01 00:04:40.500,1735689880.5,37.29,25.02,48.5,14.86,12.07,12.1,0,40,40,300,280,PID,1,-7.71
2026-01-01 00:04:41.000,1735689881.0,36.9,24.81,45.6,13.55,11.56,12.07,0,40,40,300,280,PID,1,-8.1
2026-01-01 00:04:41.500,1735689881.5,38.02,25.05,52.4,14.11,11.06,12.14,0,40,40,300,280,PID,1,-6.98
2026-01-01 00:04:42.000,1735689882.0,38.09,24.82,51.9,14.4,11.92,12.1,0,40,40,300,280,PID,1,-6.91
2026-01-01 00:04:42.500,1735689882.5,37.91,24.92,50.1,13.71,11.21,12.13,0,40,40,300,280,PID,1,-7.09
2026-01-01 00:04:43.000,1735689883.0,38.13,24.8,50.5,14.43,10.5,12.15,0,40,40,300,280,PID,1,-6.87
2026-01-01 00:04:43.500,1735689883.5,38.39,25.13,52.1,13.39,11.11,12.13,0,40,40,300,280,PID,1,-6.61
2026-01-01 00:04:44.000,1735689884.0,37.89,25.17,50.4,14.73,10.78,12.11,0,40,40,300,280,PID,1,-7.11
2026-01-01 00:04:44.500,1735689884.5,38.32,24.95,51.8,14.01,11.63,12.05,0,40,40,300,280,PID,1,-6.68
2026-01-01 00:04:45.000,1735689885.0,38.84,25.01,49.4,13.7,11.92,12.1,0,40,40,300,280,PID,1,-6.16
2026-01-01 00:04:45.500,1735689885.5,38.35,24.71,52.6,13.85,12.85,12.07,0,40,40,300,280,PID,1,-6.65
2026-01-01 00:04:46.000,1735689886.0,38.94,24.94,50.6,14.4,12.27,12.08,0,40,40,300,280,PID,1,-6.06
2026-01-01 00:04:46.500,1735689886.5,38.57,24.99,50.4,13.71,12.1,12.08,0,40,40,300,280,PID,1,-6.43
2026-01-01 00:04:47.000,1735689887.0,39.24,25.52,47.5,13.63,12.73,12.05,0,40,40,300,280,PID,1,-5.76
2026-01-01 00:04:47.500,1735689887.5,39.21,24.78,50.6,13.89,11.31,12.0,0,40,40,300,280,PID,1,-5.79
2026-01-01 00:04:48.000,1735689888.0,38.87,25.29,48.3,13.41,12.63,12.07,0,40,40,300,280,PID,1,-6.13
2026-01-01 00:04:48.500,1735689888.5,39.83,25.2,48.7,14.91,13.0,12.11,0,40,40,300,280,PID,1,-5.17
2026-01-01 00:04:49.000,1735689889.0,39.38,25.06,48.4,13.72,11.98,12.03,0,40,40,300,280,PID,1,-5.62
2026-01-01 00:04:49.500,1735689889.5,39.49,25.35,47.9,14.42,13.39,12.1,0,40,40,300,280,PID,1,-5.51
2026-01-01 00:04:50.000,1735689890.0,39.92,25.07,54.2,14.1,13.09,12.2,0,40,40,300,280,PID,1,-5.08
2026-01-01 00:04:50.500,1735689890.5,40.33,25.08,52.7,13.51,12.82,12.15,0,40,40,300,280,PID,1,-4.67
2026-01-01 00:04:51.000,1735689891.0,39.81,24.99,53.8,14.0,13.44,12.18,0,40,40,300,280,PID,1,-5.19
2026-01-01 00:04:51.500,1735689891.5,40.26,25.24,47.6,14.39,14.36,12.12,0,40,40,300,280,PID,1,-4.74
2026-01-01 00:04:52.000,1735689892.0,40.5,25.22,50.1,13.91,13.42,12.16,0,40,40,300,280,PID,1,-4.5
2026-01-01 00:04:52.500,1735689892.5,40.7,24.87,47.4,14.6,13.56,12.06,0,40,40,300,280,PID,1,-4.3
2026-01-01 00:04:53.000,1735689893.0,40.68,24.74,48.6,14.51,13.31,12.07,0,40,40,300,280,PID,1,-4.32
2026-01-01 00:04:53.500,1735689893.5,40.64,24.96,48.2,14.46,13.22,11.96,0,40,40,300,280,PID,1,-4.36
2026-01-01 00:04:54.000,1735689894.0,40.63,24.84,52.5,13.77,14.16,12.16,0,40,40,300,280,PID,1,-4.37
2026-01-01 00:04:54.500,1735689894.5,41.04,24.99,49.2,13.46,13.42,12.18,0,40,40,300,280,PID,1,-3.96
2026-01-01 00:04:55.000,1735689895.0,40.82,25.25,52.1,13.69,13.99,12.07,0,40,40,300,280,PID,1,-4.18
2026-01-01 00:04:55.500,1735689895.5,40.39,24.91,51.2,14.1,13.82,12.09,0,40,40,300,280,PID,1,-4.61
2026-01-01 00:04:56.000,1735689896.0,41.53,24.99,54.6,14.27,14.4,12.06,0,40,40,300,280,PID,1,-3.47
2026-01-01 00:04:56.500,1735689896.5,41.8,25.01,47.0,12.91,14.43,12.12,0,40,40,300,280,PID,1,-3.2
2026-01-01 00:04:57.000,1735689897.0,40.95,25.17,52.5,14.0,14.89,12.16,0,40,40,300,280,PID,1,-4.05
2026-01-01 00:04:57.500,1735689897.5,41.48,24.55,52.3,14.08,14.22,12.01,0,40,40,300,280,PID,1,-3.52
2026-01-01 00:04:58.000,1735689898.0,42.1,24.88,48.1,13.86,14.45,12.12,0,40,40,300,280,PID,1,-2.9
2026-01-01 00:04:58.500,1735689898.5,42.66,25.04,52.0,14.65,14.2,12.09,0,40,40,300,280,PID,1,-2.34
2026-01-01 00:04:59.000,1735689899.0,42.18,25.24,50.7,14.21,14.57,12.11,0,40,40,300,280,PID,1,-2.82
2026-01-01 00:04:59.500,1735689899.5,42.09,24.9,49.5,14.66,15.08,12.12,0,40,40,300,280,PID,1,-2.91
2026-01-01 00:05:00.000,1735689900.0,42.38,24.62,48.4,13.89,15.38,12.09,0,40,40,300,280,PID,1,-2.62
2026-01-01 00:05:00.500,1735689900.5,42.98,25.12,48.6,14.47,14.64,12.09,0,40,40,300,280,PID,1,-2.02
2026-01-01 00:05:01.000,1735689901.0,42.5,24.87,54.1,14.82,15.64,12.09,0,40,40,300,280,PID,1,-2.5
2026-01-01 00:05:01.500,1735689901.5,42.59,24.76,50.0,14.66,15.99,12.15,0,40,40,300,280,PID,1,-2.41
2026-01-01 00:05:02.000,1735689902.0,42.81,24.88,51.6,13.45,15.63,12.12,0,40,40,300,280,PID,1,-2.19
2026-01-01 00:05:02.500,1735689902.5,42.8,24.96,48.4,13.87,16.46,12.11,0,40,40,300,280,PID,1,-2.2
2026-01-01 00:05:03.000,1735689903.0,43.25,24.88,48.4,13.83,15.24,12.04,0,40,40,300,280,PID,1,-1.75
2026-01-01 00:05:03.500,1735689903.5,43.83,24.56,52.2,14.24,15.11,12.08,0,40,40,300,280,PID,1,-1.17
2026-01-01 00:05:04.000,1735689904.0,43.57,25.18,47.3,14.34,14.95,12.14,0,40,40,300,280,PID,1,-1.43
2026-01-01 00:05:04.500,1735689904.5,43.53,25.25,49.2,13.58,16.69,12.1,0,40,40,300,280,PID,1,-1.47
2026-01-01 00:05:05.000,1735689905.0,43.64,25.13,50.1,14.03,16.37,12.13,0,40,40,300,280,PID,1,-1.36
2026-01-01 00:05:05.500,1735689905.5,43.39,24.77,50.2,12.99,16.12,12.19,0,40,40,300,280,PID,1,-1.61
2026-01-01 00:05:06.000,1735689906.0,44.26,24.96,49.6,14.72,16.39,12.15,0,40,40,300,280,PID,1,-0.74
2026-01-01 00:05:06.500,1735689906.5,44.1,25.0,50.8,13.74,15.79,12.1,0,40,40,300,280,PID,1,-0.9
2026-01-01 00:05:07.000,1735689907.0,44.19,25.12,51.4,14.03,17.68,12.07,0,40,40,300,280,PID,1,-0.81
2026-01-01 00:05:07.500,1735689907.5,45.33,25.13,51.5,13.85,16.63,11.97,3,42,42,300,280,PID,1,0.33
2026-01-01 00:05:08.000,1735689908.0,44.59,24.85,48.0,14.57,16.72,12.09,0,40,40,300,280,PID,1,-0.41
2026-01-01 00:05:08.500,1735689908.5,44.41,25.02,49.4,12.58,17.13,12.08,0,40,40,300,280,PID,1,-0.59
2026-01-01 00:05:09.000,1735689909.0,44.63,25.09,52.4,13.99,17.11,12.12,0,40,40,300,280,PID,1,-0.37
2026-01-01 00:05:09.500,1735689909.5,45.23,25.29,51.8,13.95,17.09,12.09,2,41,41,300,280,PID,1,0.23
2026-01-01 00:05:10.000,1735689910.0,45.05,25.14,47.3,13.77,16.68,12.08,0,40,40,300,280,PID,1,0.05
2026-01-01 00:05:10.500,1735689910.5,44.71,25.16,50.7,14.86,17.42,12.01,0,40,40,300,280,PID,1,-0.29
2026-01-01 00:05:11.000,1735689911.0,45.55,25.02,46.0,13.56,18.22,12.05,5,44,44,300,280,PID,1,0.55
2026-01-01 00:05:11.500,1735689911.5,45.2,25.28,50.1,14.39,18.06,12.12,1,41,41,300,280,PID,1,0.2
2026-01-01 00:05:12.000,1735689912.0,46.08,25.08,53.8,14.18,18.28,12.19,10,48,48,304,304,PID,1,1.08
2026-01-01 00:05:12.500,1735689912.5,45.97,24.83,48.1,14.63,17.33,12.1,9,47,47,300,299,PID,1,0.97
2026-01-01 00:05:13.000,1735689913.0,45.64,25.28,48.3,13.67,17.19,12.12,6,45,45,300,282,PID,1,0.64
2026-01-01 00:05:13.500,1735689913.5,46.28,25.14,51.5,13.63,17.73,12.15,12,50,50,314,314,PID,1,1.28
2026-01-01 00:05:14.000,1735689914.0,46.04,24.91,46.9,14.55,17.92,12.06,10,48,48,302,302,PID,1,1.04
2026-01-01 00:05:14.500,1735689914.5,46.4,24.9,48.7,14.21,18.54,12.12,14,51,51,320,320,PID,1,1.4
2026-01-01 00:05:15.000,1735689915.0,46.42,25.06,51.2,13.23,17.24,12.06,14,51,51,321,321,PID,1,1.42
2026-01-01 00:05:15.500,1735689915.5,46.14,25.09,48.7,13.73,18.95,12.14,11,49,49,307,307,PID,1,1.14
